movieName,pageRank,ratingcount
"Muppets Take Manhattan, The",0.5522860588945359,11
Michael Collins,0.5522137781032005,12
Mercury Rising,0.55202205730134,11
"Legend of Drunken Master, The (Jui kuen II)",0.5519680137137702,11
The Hobbit: The Battle of the Five Armies,0.5509749329562337,10
Heartbreakers,0.5509736243789056,10
Take the Money and Run,0.5501655377312347,10
Tequila Sunrise,0.5498080880239157,10
Clash of the Titans,0.5495917565796414,10
Friends with Benefits,0.5489860039610873,9
Anchorman 2: The Legend Continues,0.5486964009366824,9
Forces of Nature,0.5484333523452706,12
Bridget Jones: The Edge of Reason,0.5483492127436285,8
Miracle,0.5482038203166064,11
Body Snatchers,0.5480453360989656,12
"Out-of-Towners, The",0.5479704210111674,11
Howard the Duck,0.5476166665416041,12
Green Street Hooligans (a.k.a. Hooligans),0.5473596899253987,10
Dirty Pretty Things,0.5472435623954742,10
Shampoo,0.5471604574980343,9
Snakes on a Plane,0.5470376784887174,10
Before Night Falls,0.546976789653053,9
Mommie Dearest,0.5463694894852196,10
Letters from Iwo Jima,0.5463492667336303,11
Harriet the Spy,0.5461088954021533,12
Stranger Than Paradise,0.5458007511169934,8
Anna and the King,0.5454427645871726,11
Angela's Ashes,0.5452933774604528,11
Kate & Leopold,0.5450565533999837,10
Jingle All the Way,0.5446573729215556,11
"Last Detail, The",0.5443736683469581,10
Crazy/Beautiful,0.5437973896960853,9
Nine to Five (a.k.a. 9 to 5),0.5433738375345727,9
RocknRolla,0.5432649172375668,10
Shadow of a Doubt,0.5431761878267283,10
Shadow of the Vampire,0.5429416532099516,10
"Apple Dumpling Gang, The",0.5427805155067753,11
The Hunger Games: Mockingjay - Part 1,0.5425607137760006,10
Touching the Void,0.5424826197026792,10
Song of the South,0.5419758022786797,10
Threesome,0.5416973380306594,11
Transcendence,0.5416674470769185,9
"Spitfire Grill, The",0.5414640412259965,11
Ready to Wear (Pret-A-Porter),0.5413499471753432,12
Fantastic Voyage,0.5410821532392984,10
Child's Play,0.5410565384380371,10
"Man Who Knew Too Little, The",0.5409014076582241,12
Total Recall,0.5407301952778042,9
Marvin's Room,0.5406546841072707,10
Frost/Nixon,0.5405576332433774,10
Little Children,0.5404859558574102,9
"Mission, The",0.5398358890890944,10
In the Loop,0.5396494743852788,10
"Majestic, The",0.539201183750302,10
Pollyanna,0.539164868980236,10
Click,0.5390245888593875,10
"Lady Eve, The",0.5383296651256272,10
Little Buddha,0.5381403964285724,10
Disturbia,0.5380878893299564,10
"They Shoot Horses, Don't They?",0.5377306237581613,10
Mary Reilly,0.5376987411700274,12
Fright Night,0.5375944546602132,10
Blue Streak,0.5374849377759976,10
Made in America,0.5374537245639202,12
Cutthroat Island,0.5368252229341582,11
Gladiator,0.5365758812836203,11
Carrington,0.536342982567017,11
All Dogs Go to Heaven,0.5361031949399709,10
"Science of Sleep, The (La science des rêves)",0.5359914615819579,9
Another Stakeout,0.5348317085409822,12
"Fabulous Baker Boys, The",0.5341972594872912,9
"Astronaut's Wife, The",0.5338174255024829,11
Spotlight,0.5336216939139471,9
Kingdom of Heaven,0.5333100438759367,10
Senna,0.5330694480614785,9
To Be or Not to Be,0.5330236751383844,10
"Towering Inferno, The",0.5325749794213323,10
"One, The",0.5320229495758396,10
Children of the Corn,0.5318600119841479,11
"Story of Us, The",0.5314413504028297,11
Pirate Radio,0.5313829546640642,10
Exit to Eden,0.5311366164943371,12
S.W.A.T.,0.5308969901288414,10
Elektra,0.5307918044583054,10
Blue in the Face,0.5307743971625984,11
Secondhand Lions,0.53047865708472,10
"I Love You, Man",0.5304719356652886,9
Reindeer Games,0.5303082409680262,11
SLC Punk!,0.5301283256646561,10
Eyes of Laura Mars,0.5297519165775476,9
"Taking of Pelham 1 2 3, The",0.5295197108311314,9
"Chronicles of Narnia: Prince Caspian, The",0.5294351816365243,10
Perfume: The Story of a Murderer,0.529250750321116,9
"Blue Angel, The (Blaue Engel, Der)",0.5291684376452389,9
Fletch Lives,0.5291015878420852,11
"Ides of March, The",0.5280109599549344,9
D2: The Mighty Ducks,0.5280074194356188,10
Seven Psychopaths,0.5276946697754824,9
Half Baked,0.5267198024592531,10
Cloudy with a Chance of Meatballs,0.5264739008783818,9
Cyrano de Bergerac,0.5258485693105225,11
Jack Frost,0.5258173666702884,10
Mr. Wrong,0.5257535628074687,11
"Raisin in the Sun, A",0.525677981563658,10
Shall We Dance,0.5256749456047533,11
American Sniper,0.5252931510733064,9
"Kid in King Arthur's Court, A",0.5252705088029039,11
"Caine Mutiny, The",0.5251914714496679,9
Black Beauty,0.5251500072935056,11
Eragon,0.5251294788362507,9
Bird on a Wire,0.5250728494142078,9
Madonna: Truth or Dare,0.5250181571353191,10
In the Mood For Love (Fa yeung nin wa),0.5248438099714794,8
"Man for All Seasons, A",0.5243836113716482,10
Trekkies,0.5243057258294054,10
Shanghai Triad (Yao a yao yao dao waipo qiao),0.5238146490166028,10
Rabbit-Proof Fence,0.5235878909531628,10
Plan 9 from Outer Space,0.5233394024812837,9
Teen Wolf,0.5233167059174023,8
Saving Mr. Banks,0.523241467764847,8
Witness for the Prosecution,0.5231524491301144,8
"Longest Day, The",0.5227845837010445,11
Atonement,0.5226690681489113,9
Solaris (Solyaris),0.5221403525362811,10
Affliction,0.5220191147604208,10
Bounce,0.5213430124311478,10
I'm Gonna Git You Sucka,0.5210509465750632,9
Phantasm,0.5208058618458147,9
"Quiet American, The",0.5207190657501277,10
Star Trek: Nemesis,0.5206605155299,10
Runaway Jury,0.5205092923061009,10
Let the Right One In (Låt den rätte komma in),0.5202276716002986,9
"Slums of Beverly Hills, The",0.5201134242808421,10
"King of Kong, The",0.5199767766760315,9
"Play It Again, Sam",0.5199694118131565,8
On the Town,0.5191602570826969,9
"Last Days of Disco, The",0.5187358280703287,9
"Wings of the Dove, The",0.5183374044408753,10
Celebrity,0.5181839479837848,10
Mission: Impossible - Ghost Protocol,0.5180806360569362,9
Mississippi Burning,0.518078076599225,11
Henry: Portrait of a Serial Killer,0.517990756074515,8
Elmer Gantry,0.5177917794461396,9
Once Upon a Time in Mexico,0.5174897702708857,10
Contagion,0.5174344489429252,8
"Kid, The",0.517020950396955,8
Futurama: Bender's Big Score,0.5169491927287135,9
"Legend of Bagger Vance, The",0.5169220244989554,10
Analyze That,0.516734184654895,9
"Borrowers, The",0.5165651957750752,10
Hostel,0.5165419026118175,8
Transformers: Dark of the Moon,0.516455134862865,9
Transformers: The Movie,0.5164326411615129,9
"Great Muppet Caper, The",0.5164296996095422,10
Bad Education (La mala educación),0.5162336404741594,8
Stand and Deliver,0.5160179817719378,11
Daybreakers,0.5159824928657769,9
"Bank Dick, The",0.5157258030987404,9
Fame,0.5153255807514927,8
Monty Python Live at the Hollywood Bowl,0.514919209455388,10
"Brotherhood of the Wolf (Pacte des loups, Le)",0.5147883114532896,10
"Walk to Remember, A",0.5147465631681394,10
"Expendables, The",0.5143774181562875,9
"Tin Drum, The (Blechtrommel, Die)",0.5143042730948463,8
Judgment at Nuremberg,0.5139920948148304,9
Airport 1975,0.5139193675052004,9
"Men Who Stare at Goats, The",0.5135258111966754,8
Medicine Man,0.5129057921639263,10
42 Up,0.5127009085017922,9
"Ghost Writer, The",0.5126928012487137,8
One False Move,0.5126337097321028,7
Wild Strawberries (Smultronstället),0.5125735797674765,8
Spy Kids 2: The Island of Lost Dreams,0.5123600847158034,8
Undercover Brother,0.5123342275466343,9
Paris Is Burning,0.5120416643341384,9
"Double Life of Veronique, The (Double Vie de Véronique, La)",0.5119691978245275,9
Pink Flamingos,0.5110185086454064,8
Cookie's Fortune,0.51082537786589,9
Message in a Bottle,0.5107980356849093,10
After Hours,0.5103742942518994,8
"NeverEnding Story III, The",0.510349823413128,10
Creature Comforts,0.5100371324081263,10
House of Sand and Fog,0.5100250254795952,10
Strange Brew,0.5098730789809488,10
No Strings Attached,0.5094744871373312,8
Bridesmaids,0.5087509088246626,8
"Man Who Knew Too Much, The",0.5085220023059535,9
Wing Commander,0.5085098061481431,9
"Ace in the Hole (Big Carnival, The)",0.5077585989654861,7
Bad Lieutenant,0.5076987704040555,8
Mysterious Skin,0.5075692260220914,7
To Sir with Love,0.507427262744204,8
"Great Santini, The",0.5073843606912366,9
Spanglish,0.5072965438481749,9
"War of the Roses, The",0.5062722552976948,9
Empire Records,0.5058395751092581,10
Tommy,0.5055868739910739,9
Dogville,0.5055717549852399,8
Dungeons & Dragons,0.5055125102372439,10
Swamp Thing,0.5053407494408579,10
"Butcher Boy, The",0.5052825119411374,9
Bad Teacher,0.5052372799294104,8
Spanking the Monkey,0.5048136418586797,9
Unzipped,0.5047975569519174,10
Sirens,0.504788755481706,10
"Green Hornet, The",0.5045498089141386,8
Hard-Boiled (Lat sau san taam),0.5042432288177658,10
"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",0.5040586522040862,10
Joe Dirt,0.5037005608391638,10
Tucker: The Man and His Dream,0.5030973194648091,9
"Pink Panther Strikes Again, The",0.5028087240747359,8
Caligula,0.5027710787986719,8
Orlando,0.5026720559254433,9
Agnes of God,0.5025438942092725,10
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,0.5018798348780482,10
Air America,0.5018175411878799,9
Tomorrowland,0.5017754664013071,7
Rat Race,0.50166352612737,8
Open Your Eyes (Abre los ojos),0.5013714415290326,9
Paycheck,0.5012769898061303,10
Tigerland,0.5011097936650943,9
"Brave Little Toaster, The",0.5008754447805055,8
"American Werewolf in Paris, An",0.5007324687947238,9
Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau),0.5006224693734389,10
"Edge, The",0.5004057860546486,10
16 Blocks,0.49931386810478806,9
"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",0.49918941601166794,10
Persepolis,0.49893372868613056,9
In Time,0.4984713869824925,9
Blink,0.4982685777676263,9
The Hateful Eight,0.49797348571865074,8
All Dogs Go to Heaven 2,0.4972065278350786,10
Cemetery Man (Dellamorte Dellamore),0.4967831951594825,8
"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",0.4967028933150115,11
Out of the Past,0.4965862111189473,7
Fools Rush In,0.4961725532596369,10
Man Bites Dog (C'est arrivé près de chez vous),0.4961067257005614,8
Beyond Rangoon,0.49596495647924055,9
She's Gotta Have It,0.49568804418167545,8
You Can't Take It with You,0.49495121508363227,9
Batman v Superman: Dawn of Justice,0.4946601913606926,8
Vampire in Brooklyn,0.49456275239010716,11
Operation Dumbo Drop,0.49454671909435816,10
Beowulf,0.49451921043515656,8
"Dreamlife of Angels, The (Vie rêvée des anges, La)",0.4943203689776153,9
Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),0.49413012832487013,10
Mumford,0.4940392018366714,8
In the Mouth of Madness,0.4938682887216263,10
Side Effects,0.49378164280493364,8
"Last Supper, The",0.4930044220016708,9
Always,0.4929137906106388,8
Dawn of the Planet of the Apes,0.4928409682059592,8
"Unsinkable Molly Brown, The",0.49281597290997503,8
Antwone Fisher,0.4928022697620291,8
Mrs. Parker and the Vicious Circle,0.49278842142109913,9
Mission: Impossible - Rogue Nation,0.49271349285032406,7
Harry and the Hendersons,0.49224244662365585,9
Carnal Knowledge,0.4921729893496161,8
Tora! Tora! Tora!,0.4919973693625328,10
Storytelling,0.49187998494514007,8
Village of the Damned,0.4913605009983564,10
Night Shift,0.49129896223720276,9
Mortal Kombat: Annihilation,0.49128573822882193,9
"Flamingo Kid, The",0.4912776731200687,10
Return to Paradise,0.4911117247797139,8
Jack Reacher,0.49077097726936225,8
Gilda,0.4907525562307085,8
Terminator Genisys,0.49055421256235815,7
Kurt & Courtney,0.4903254764160072,8
Benji,0.4900595509802866,8
Killing Zoe,0.48994081575485793,10
Zootopia,0.4898878147393484,9
My Dog Skip,0.4897805809474041,9
Needful Things,0.489748942616664,9
"Corporation, The",0.48969170653958544,8
"Lion in Winter, The",0.48966517863841136,9
Shaolin Soccer (Siu lam juk kau),0.4895002534124467,8
Hearts of Darkness: A Filmmakers Apocalypse,0.4893974972969394,8
East is East,0.489349456224266,9
"Messenger: The Story of Joan of Arc, The",0.48921534587256427,10
Elite Squad (Tropa de Elite),0.48857150610653427,8
"Mist, The",0.4883916484583798,8
Freeway,0.48837943176470805,10
Paul,0.4881320787771373,8
Shame,0.4881082350493952,7
Fever Pitch,0.48797271872082615,8
Cowboys & Aliens,0.4879221564891227,8
Swing Kids,0.48785022696878805,10
Prince of the City,0.4878434507253306,8
Gung Ho,0.48769552064628496,8
Solaris,0.4876746624320368,8
Christine,0.4870367921043891,8
Get Him to the Greek,0.4868973952071171,8
Funny Farm,0.48669947595981483,9
"Andromeda Strain, The",0.4859935152146338,9
Don't Tell Mom the Babysitter's Dead,0.4857275792913547,9
"Shaggy Dog, The",0.48555134726984905,10
"Crossing Guard, The",0.4855054503620093,10
Mother,0.4853976729345724,10
In Good Company,0.4852344316434199,9
"Kentucky Fried Movie, The",0.48475674721389256,9
Final Destination 2,0.4844631079391945,9
Lilies of the Field,0.484236244929224,8
High Plains Drifter,0.4842021526297115,9
"Bell, Book and Candle",0.48396414326341786,8
"Dolce Vita, La",0.4835518101600826,8
"Princess Diaries 2: Royal Engagement, The",0.48336665188171496,8
Louis C.K.: Shameless,0.4832221353987255,9
"Animal, The",0.4830912576526534,8
Places in the Heart,0.48300450575340526,9
Battle: Los Angeles,0.48287798773287655,8
Knight and Day,0.48272204646138267,8
American Buffalo,0.4825809158684995,9
"Imaginarium of Doctor Parnassus, The",0.4823438510931798,7
I Shot Andy Warhol,0.4820685275293022,9
Baraka,0.4818999915799909,8
Ichi the Killer (Koroshiya 1),0.48170841832598216,7
"Trouble with Harry, The",0.4814261165586541,8
House of Games,0.4812899558900778,8
Fierce Creatures,0.480942697994281,9
Barefoot in the Park,0.48085995248782887,8
Living Out Loud,0.4807515262517288,9
Hanna,0.4807447073517111,8
Thirteen,0.4806386049816348,8
"Piano Teacher, The (La pianiste)",0.48045678243265766,7
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",0.4802163949525989,8
King Arthur,0.48000906995797293,8
Mutiny on the Bounty,0.4799621102933325,10
Dragon: The Bruce Lee Story,0.4794019279368051,8
Be Kind Rewind,0.4793879953782765,8
Inside Llewyn Davis,0.4787066428126479,8
Herbie Rides Again,0.4786859603714368,9
"Substitute, The",0.4782578096699814,10
Bitter Moon,0.47817426904014326,7
Friday the 13th Part 2,0.4780740234906481,9
Billy Jack,0.4780629621609997,8
Attack of the Killer Tomatoes!,0.47801237413847536,9
Beneath the Planet of the Apes,0.47792676784081556,8
"Day at the Races, A",0.47777872843102503,7
"NeverEnding Story II: The Next Chapter, The",0.4775622758340825,9
"Night to Remember, A",0.477242234703585,8
22 Jump Street,0.47698977361328854,8
"Postman Always Rings Twice, The",0.476861224449989,9
Fatal Instinct,0.47651506170430247,9
"Adventures of Milo and Otis, The (Koneko monogatari)",0.47642394442608305,9
Jesus Christ Superstar,0.47637419432088374,8
Bubba Ho-tep,0.4762918244253303,9
Fantastic Four: Rise of the Silver Surfer,0.4761760738083845,8
Tales from the Hood,0.4759255336304821,10
Boyhood,0.4757429069791315,7
Cat People,0.47549531315688603,9
Burnt by the Sun (Utomlyonnye solntsem),0.4754281343984919,9
Cat's Eye,0.47537834781217464,8
Young Sherlock Holmes,0.47530227035454325,9
National Treasure: Book of Secrets,0.47523855978663193,7
Earth Girls Are Easy,0.47513322734444274,7
Farewell My Concubine (Ba wang bie ji),0.4750898226535157,9
"March of the Penguins (Marche de l'empereur, La)",0.47506311590706607,9
John Carter,0.4749974806698214,8
Pitch Perfect,0.47493893241667123,7
How to Train Your Dragon 2,0.474817529167323,8
Cujo,0.47480374055797625,9
"Black Hole, The",0.47460913942306293,9
"Invention of Lying, The",0.4737595068042017,7
"Trip to the Moon, A (Voyage dans la lune, Le)",0.4737307896269777,6
Lincoln,0.47362429696503205,7
Return to Oz,0.4731960370833933,9
Pitch Perfect 2,0.4730553009824465,6
Fury,0.4721258051799491,8
"Big One, The",0.47190838403611124,9
15 Minutes,0.4717983245821025,8
This Is England,0.4715969648365638,9
Final Fantasy VII: Advent Children,0.4712608736166808,8
Hostage,0.471229158572097,9
Mona Lisa Smile,0.47113187108714943,8
Three Men and a Little Lady,0.4711288019919003,8
Beerfest,0.47103370463245836,8
"It's a Mad, Mad, Mad, Mad World",0.47078641059242793,7
Narc,0.47074617626095516,8
"Bride of Frankenstein, The (Bride of Frankenstein)",0.4707043734856063,8
Invasion of the Body Snatchers,0.47056415866247037,7
"Trip to Bountiful, The",0.47050103287070055,9
No Man's Land,0.470351079413458,9
Simone (S1m0ne),0.4702715496585411,6
Meet the Robinsons,0.4698328654813298,8
Coal Miner's Daughter,0.46978648098267317,8
"Tuxedo, The",0.46974523257962525,8
Basquiat,0.4697293721929227,8
UHF,0.46938064959343934,8
Home Alone 3,0.4693672261775574,9
Looking for Richard,0.46925710535502513,9
He's Just Not That Into You,0.4692076518501563,8
"Little Princess, The",0.4690552333556179,8
Sanjuro (Tsubaki Sanjûrô),0.46903160298447105,7
Lean on Me,0.46902423787285835,8
Cabin Boy,0.4689785935615877,9
Paperman,0.4687599455129474,8
Kolya (Kolja),0.46872818273254424,9
Romeo Is Bleeding,0.46851029324024807,10
"Deep End of the Ocean, The",0.46836130104882684,8
Nacho Libre,0.46829584969889704,7
Ali G Indahouse,0.46817310386832944,6
"Last Starfighter, The",0.46767898875593855,8
Madagascar: Escape 2 Africa,0.4673676846016104,8
Antonia's Line (Antonia),0.4673260949950152,10
Eddie Murphy Raw,0.46667959484995397,9
Big Momma's House,0.4663407332788137,8
"Other Guys, The",0.4662746711979235,7
Ulee's Gold,0.46605505383385293,8
Breaker Morant,0.46598792845077897,9
Coffee and Cigarettes,0.4659658091099176,7
Family Guy Presents Stewie Griffin: The Untold Story,0.4659189410718185,8
Frenzy,0.4658463449830058,9
Beautiful Thing,0.46525524938860285,8
"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",0.46494627816434986,8
Bee Movie,0.4645048657284051,7
Resident Evil: Extinction,0.4644801683057181,8
"Conformist, The (Conformista, Il)",0.46417323658795295,7
Godzilla,0.46410976626185,7
Free Willy 2: The Adventure Home,0.46400584794992605,8
Green Zone,0.4639748248077054,7
Citizen Ruth,0.46370624894595297,8
"Secret in Their Eyes, The (El secreto de sus ojos)",0.46365171127365773,7
Enter the Dragon,0.4632101053658717,9
"Great Race, The",0.4631759873255465,8
Born into Brothels,0.4629960946090293,7
Stardust Memories,0.46297368002010364,8
Bully,0.4628087124697159,7
Darby O'Gill and the Little People,0.4625348966983,8
Withnail & I,0.46201018570074215,7
Melvin and Howard,0.46187614894747386,8
Selena,0.4613481080753253,8
"10,000 BC",0.46120247461585057,8
Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),0.4609129881491462,9
Horton Hears a Who!,0.46068648949063196,8
Two if by Sea,0.46063698461841335,10
Random Hearts,0.4605117584759878,9
Cocoon: The Return,0.46025714133630646,8
"Idiots, The (Idioterne)",0.4599860860878617,7
Interiors,0.4598949958749401,6
Heist,0.4597695769136754,7
Tucker & Dale vs Evil,0.4595296321625916,8
Slap Shot,0.4594084727288653,8
Dead Presidents,0.45933595029537666,9
"House of Yes, The",0.45915563893556427,9
Crazy Heart,0.4587708341269154,7
Hedwig and the Angry Inch,0.4581630346416285,7
"Woodsman, The",0.4581196548767909,7
Forbidden Planet,0.4581012095411163,9
"Bourne Legacy, The",0.4576172951403638,7
"Cat from Outer Space, The",0.45759912888508597,8
Murder by Numbers,0.45749802547269264,8
"Hate (Haine, La)",0.4573142030453345,8
"Maze Runner, The",0.4571588973371204,7
"Kids Are All Right, The",0.4567780854984488,6
Knowing,0.4562193570093901,7
"Witches of Eastwick, The",0.4561990536410751,7
Simon Birch,0.4555162547485493,8
Ong-Bak: The Thai Warrior (Ong Bak),0.4551554880711609,8
Jin Roh: The Wolf Brigade (Jin-Rô),0.4550901120751331,8
Kelly's Heroes,0.4544948351590212,9
Waking the Dead,0.4538993489977448,6
Mystic Pizza,0.4538914601818527,7
Soul Man,0.4537901671012065,9
Lucy,0.45356168790379603,7
Home Fries,0.45302079849265586,8
Enron: The Smartest Guys in the Room,0.45251561471675217,7
Videodrome,0.4523736222715529,7
Beverly Hills Ninja,0.4522829134890068,9
Jane Austen's Mafia!,0.4522352073864355,8
Paranormal Activity,0.45213707658636904,7
"Education, An",0.45213502202702266,6
Despicable Me 2,0.45204299094661177,8
"Nightmare on Elm Street 2: Freddy's Revenge, A",0.4518489082927317,8
Norma Rae,0.45152176092056057,7
Reversal of Fortune,0.4514743594133,7
Grand Hotel,0.4512453753826125,7
Your Friends and Neighbors,0.45107484756334987,7
"Night at the Roxbury, A",0.45083163435443574,8
Sicario,0.45069517204979664,7
Win Win,0.450464684680809,6
How Green Was My Valley,0.4503093149356909,8
Love Affair,0.45027467108015473,9
Hocus Pocus,0.4502284499048927,7
Fear,0.4499662219055402,9
Chungking Express (Chung Hing sam lam),0.44993648742002085,7
"Accused, The",0.4499169334049107,7
"Bear, The (Ours, L')",0.4498645468696313,8
Romper Stomper,0.4497706412310981,9
Picnic at Hanging Rock,0.4494371328958515,7
Microcosmos (Microcosmos: Le peuple de l'herbe),0.4494358893037035,8
"Eyes Without a Face (Yeux sans visage, Les)",0.44910168681275,7
"Pagemaster, The",0.4488935120592509,9
"Adventures of Tintin, The",0.44873680791720894,7
The Man from U.N.C.L.E.,0.44848715679367596,7
Throne of Blood (Kumonosu jô),0.448382461015849,7
Valkyrie,0.44838110390910296,7
Public Enemies,0.4481969302799996,7
Suicide Kings,0.44804873306298715,9
How to Marry a Millionaire,0.44767385226371087,7
Under the Skin,0.44750774828943335,6
Little Man Tate,0.44738256904012047,7
Birdy,0.4472382362716362,7
Battleship,0.44640131596283783,7
Balto,0.44617113610517256,8
"Sweetest Thing, The",0.4459892176252442,8
Bringing Down the House,0.4455909286255328,7
Rock Star,0.44545967174686013,7
"Tourist, The",0.44545957370978123,7
Music and Lyrics,0.44542474615346556,8
Rango,0.44536870995757977,7
Philomena,0.4453386140438854,6
"Phantom of the Opera, The",0.445330402129898,8
"Cooler, The",0.4450904122887232,7
Martha Marcy May Marlene,0.44483292273463887,5
Dying Young,0.44476727802250665,8
Magnum Force,0.4446041967860772,7
"Secret Life of Walter Mitty, The",0.4445650774870421,7
Life as a House,0.4445422254662448,8
Julie & Julia,0.44399572312032703,7
Newsies,0.44389043382282134,8
Apocalypto,0.44379652277941223,8
Proof,0.44356567374140005,6
Charlie Wilson's War,0.4432612638340933,7
Mean Streets,0.44281124010691447,7
"Object of My Affection, The",0.4428073982947078,9
Irreversible (Irréversible),0.4427480150475956,6
Until the End of the World (Bis ans Ende der Welt),0.44262339889819713,7
Surrogates,0.4425470286781583,7
Margin Call,0.442501044815393,6
Win a Date with Tad Hamilton!,0.4424189288647058,7
Sweet Smell of Success,0.4423421841840884,7
Just Like Heaven,0.441751038648754,8
Kazaam,0.44156357494004594,8
"Campaign, The",0.4409871445985044,6
Stevie,0.4406188357249288,7
Hard Rain,0.4405072577211128,7
Matewan,0.44040874827601467,6
Fair Game,0.4402238265301365,7
"Topo, El",0.4401494217175984,5
Frances,0.4399940608372758,7
Antitrust,0.4399935430615605,8
Freddy Got Fingered,0.4399484105563494,7
Death Wish,0.4398543433020935,7
Bewitched,0.439791217511881,7
"Asphalt Jungle, The",0.43937884203225863,7
Amarcord,0.4393680749169475,6
Holes,0.43928889069337906,8
Gentleman's Agreement,0.43921917087888734,7
"Witches, The",0.4391465350710029,7
Trick,0.4389866514584103,6
Species II,0.43842158841809775,8
Mighty Joe Young,0.4382861284200676,8
Black Mirror,0.4381064939214725,7
Nosferatu the Vampyre (Nosferatu: Phantom der Nacht),0.437914890846937,6
Crossroads,0.4375952390800754,6
Hidden (a.k.a. Cache) (Caché),0.4374990349292807,6
High Art,0.4374493986833034,7
Snowpiercer,0.4371830377497531,7
Murphy's Romance,0.4370449063549013,8
Mad City,0.4367355358325774,8
Monsters University,0.4366141611901033,7
"Young Poisoner's Handbook, The",0.4363699307357581,6
Flushed Away,0.43628603498828106,7
Ghosts of Mississippi,0.4358272907438934,8
Animal Crackers,0.43542910105170846,6
Date Night,0.43538910622277793,6
Never Say Never Again,0.4353853545501545,7
"7th Voyage of Sinbad, The",0.4352686056431558,7
True Crime,0.43520350104151406,8
Three to Tango,0.43485358167764077,8
"Nights of Cabiria (Notti di Cabiria, Le)",0.4345257148769274,7
Spy,0.43451654761194136,5
Flesh and Bone,0.4344428514876092,7
Ella Enchanted,0.43422531892145066,6
Bean,0.434204591895861,8
Halloween III: Season of the Witch,0.4340044282587011,8
It Follows,0.4339678648078519,6
Angus,0.43377712777182587,7
McCabe & Mrs. Miller,0.4334763912167327,7
"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",0.4333322470856132,7
"Last Waltz, The",0.4330526916862585,6
Spartan,0.433031734071585,7
Treasure Planet,0.4328481612104435,7
Inventing the Abbotts,0.432835516265796,7
Flipper,0.4323413164580465,9
K-19: The Widowmaker,0.43147208549707644,7
Major League: Back to the Minors,0.43147081999257353,7
Poltergeist II: The Other Side,0.4312623571409515,8
Wild at Heart,0.43104721952474095,6
State of Play,0.4310312470741851,7
Phantom of the Opera,0.430856859175412,6
"Lost Weekend, The",0.4305971297821162,7
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",0.43034682937409374,6
Precious,0.4302907238041251,6
Canadian Bacon,0.4302313257490864,8
"Replacement Killers, The",0.4300801242770722,9
Santa Sangre,0.4300660108310613,5
Saving Silverman (Evil Woman),0.42985358417699754,8
Mansfield Park,0.4295326730729844,7
Babes in Toyland,0.429368323504683,7
Naked Lunch,0.4292153344653534,6
Machete,0.42893300890319175,6
Hard Target,0.4287832107275707,9
"Holy Mountain, The (Montaña sagrada, La)",0.42850099643903994,5
"Seventh Sign, The",0.42819751450864135,8
Striking Distance,0.4277344343053199,9
"Anniversary Party, The",0.42729800961196485,6
Sleuth,0.42729360939559013,6
"World's Fastest Indian, The",0.42723372547521593,8
Road House,0.42720826032411024,6
Beauty and the Beast (La belle et la bête),0.42711799965564273,7
To Live (Huozhe),0.4271045782142164,7
Terminal Velocity,0.4270342016727146,9
Everything Is Illuminated,0.4269328019449407,7
"Good Shepherd, The",0.4269306360958792,6
Splendor in the Grass,0.42688705525898396,7
Halloween II,0.4265684682437339,8
"Ladykillers, The",0.42655191977506274,7
The Fault in Our Stars,0.42649425771843974,6
Dirty Work,0.426483794830469,7
"Believers, The",0.4262831732249936,7
Catwoman,0.4261859255828142,7
Creed,0.42605439915842575,6
"Business of Strangers, The",0.4260089658508082,5
Captain America: Civil War,0.4257096575604989,7
Muppets From Space,0.42570025383956184,7
Chef,0.42565935695763374,6
Velvet Goldmine,0.42565509184593087,6
Nick and Norah's Infinite Playlist,0.4255074335811913,7
Revolutionary Road,0.42494575906603715,6
*batteries not included,0.42480200360734477,7
"Mystery, Alaska",0.42473986184398654,7
My Super Ex-Girlfriend,0.42468244359734914,6
And the Band Played On,0.4246807467190562,8
Fresh,0.42462813939988436,6
Moll Flanders,0.4244428308774537,8
Warm Bodies,0.4240331079052202,7
Tea with Mussolini,0.42394041459913673,8
Get Real,0.42372475370419904,6
All of Me,0.42356007923136485,6
Even Cowgirls Get the Blues,0.4233639661738885,7
"Life Less Ordinary, A",0.4233517392862835,8
Saw III,0.42329112043830647,7
French Twist (Gazon maudit),0.4231813872410435,8
Ali,0.4230798145412534,6
1408,0.4230303053456153,7
Paper Moon,0.42287687919065703,6
"Prophet, A (Un Prophète)",0.42287234702278803,6
Air Bud,0.42256841916429483,7
Where the Money Is,0.42239136694803087,6
